Action,Item,Open Rate,Open Time,Close Rate,Close Time,Net Profit,Profile
Buy,Summit Materials Inc,26.09,2021-03-23T17:51:51.447Z,31.17,2021-05-05T13:44:57.543Z,19.472,hugomanenti95
Buy,WESCO International Inc,84.1,2021-03-01T15:00:59.83Z,91.98,2021-05-05T13:42:44.557Z,9.3703,hugomanenti95
Buy,Builders FirstSource Inc,44.32,2021-03-01T15:04:18.56Z,48.65,2021-05-05T13:40:59.577Z,9.77,hugomanenti95
Buy,Builders FirstSource Inc,43.79,2021-03-02T20:45:32.007Z,48.8,2021-05-05T13:40:53.92Z,11.4333,hugomanenti95
Buy,Builders FirstSource Inc,43.79,2021-03-02T20:45:32.007Z,48.8,2021-05-05T13:40:48.593Z,11.4333,hugomanenti95
Buy,Builders FirstSource Inc,42.66,2021-03-23T17:48:56.817Z,48.8,2021-05-05T13:40:38.173Z,14.3933,hugomanenti95
Buy,"Micron Technology, Inc.",91.69,2021-03-22T16:00:34.16Z,84.73,2021-05-05T13:40:25.767Z,-7.59,hugomanenti95
Buy,"Micron Technology, Inc.",89.89,2021-04-14T18:06:54.69Z,84.75,2021-05-05T13:40:21.71Z,-5.7178,hugomanenti95
Buy,Alteryx Inc.,87.72,2021-04-13T19:33:50.337Z,82.67,2021-05-05T13:37:24.017Z,-5.76,hugomanenti95
Buy,Meta Platforms Inc,258.3,2021-01-29T16:08:08.86Z,318.69,2021-05-05T13:35:54.72Z,23.38,hugomanenti95
Buy,Meta Platforms Inc,261.41,2021-03-01T15:44:13.743Z,318.67,2021-05-05T13:35:45.017Z,21.9045,hugomanenti95
Buy,Meta Platforms Inc,260.91,2021-03-01T15:51:19.577Z,318.81,2021-05-05T13:35:37.043Z,22.1916,hugomanenti95
Buy,Meta Platforms Inc,256.72,2021-03-04T15:17:23.36Z,318.65,2021-05-05T13:35:30.267Z,24.125,hugomanenti95
Buy,Meta Platforms Inc,312.07,2021-04-07T19:28:06.68Z,319.01,2021-05-05T13:35:21.317Z,2.223,hugomanenti95
Buy,Taylor Morrison Home Corp,29.78,2021-01-25T17:25:57.817Z,31.62,2021-05-05T13:33:31.777Z,6.1772,hugomanenti95
Buy,Citigroup,59.9,2020-12-14T14:45:46.977Z,72.01,2021-05-05T13:33:22.443Z,20.2176,hugomanenti95
Buy,PayPal Holdings,248.46,2021-05-04T17:25:33.01Z,254.01,2021-05-05T13:32:15.21Z,2.2333,hugomanenti95
Buy,NVIDIA Corporation,568.95,2021-05-04T17:24:08.077Z,589.87,2021-05-05T13:31:49.863Z,3.68,hugomanenti95
Buy,Direxion Daily S&P 500 Bull 3X,97.21,2021-05-04T19:58:23.937Z,98.54,2021-05-05T13:30:39.983Z,1.3675,hugomanenti95
Buy,Polymetal International PLC,1448.5,2021-03-01T15:45:56.947Z,1560.0,2021-05-05T12:30:53.093Z,7.68,hugomanenti95
Buy,Polymetal International PLC,1439.5,2021-03-02T12:22:05.333Z,1560.0,2021-05-05T12:30:47.4Z,8.3583,hugomanenti95
Buy,Ams AG,20.82,2021-03-01T15:36:58.867Z,17.25,2021-05-05T12:01:52.65Z,-17.1843,hugomanenti95
Buy,Rio Tinto,6309.0,2021-03-01T15:15:20.5Z,6296.0,2021-05-05T11:58:55.33Z,-0.2054,hugomanenti95
Buy,Ferrexpo PLC,342.2,2021-03-01T15:07:47.743Z,449.6,2021-05-05T11:56:20.667Z,31.3511,hugomanenti95
Buy,Ferrexpo PLC,342.2,2021-03-01T15:08:06.09Z,449.6,2021-05-05T11:56:13.627Z,31.3555,hugomanenti95
Buy,Samsung Electronics Co Ltd,1893.0,2021-03-01T15:29:28.47Z,1825.5,2021-05-05T11:16:18.17Z,-3.5628,hugomanenti95
Buy,ING Groep NV,9.26,2021-03-01T15:45:47.923Z,10.75,2021-05-05T11:14:33.267Z,16.055,hugomanenti95
Buy,WESCO International Inc,91.55,2021-05-04T13:32:48.667Z,91.85,2021-05-04T17:52:48.893Z,0.325,hugomanenti95
Buy,Meta Platforms Inc,314.42,2021-05-04T17:20:45.77Z,314.71,2021-05-04T17:45:34.957Z,0.0933,hugomanenti95
Buy,NVIDIA Corporation,567.15,2021-05-04T17:10:43.097Z,568.49,2021-05-04T17:29:29.41Z,0.235,hugomanenti95
Buy,Direxion Daily S&P 500 Bull 3X,95.89,2021-05-04T15:03:23.38Z,95.75,2021-05-04T15:10:49.703Z,-0.146,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,32.45,2021-05-04T14:45:02.21Z,32.75,2021-05-04T14:53:50.4Z,0.9242,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,32.6,2021-05-04T14:27:00.103Z,32.42,2021-05-04T14:28:23.25Z,-0.5533,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,33.15,2021-05-04T14:10:34.603Z,32.99,2021-05-04T14:12:07.82Z,-0.4833,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,33.16,2021-05-04T14:08:10.687Z,32.98,2021-05-04T14:12:03.56Z,-0.545,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,32.77,2021-05-04T13:48:52.67Z,33.01,2021-05-04T14:11:58.167Z,0.7325,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,32.98,2021-05-04T13:56:55.02Z,33.12,2021-05-04T14:10:04.14Z,0.4233,hugomanenti95
Buy,Sorrento Therapeutics Inc,10.22,2021-03-02T15:07:19.137Z,7.61,2021-05-04T13:49:49.423Z,-25.5384,hugomanenti95
Buy,Sorrento Therapeutics Inc,9.89,2021-03-01T15:46:18.517Z,7.61,2021-05-04T13:49:44.693Z,-23.0551,hugomanenti95
Buy,Qorvo Inc.,181.91,2021-05-04T13:31:20.323Z,182.29,2021-05-04T13:42:43.823Z,0.2076,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,31.74,2021-05-03T14:53:10.82Z,31.86,2021-05-04T13:35:20.577Z,0.378,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,31.74,2021-05-03T14:53:10.82Z,31.83,2021-05-04T13:30:09.403Z,0.2834,hugomanenti95
Buy,Rio Tinto,6309.0,2021-03-01T15:15:20.5Z,6170.0,2021-05-04T12:18:15.357Z,-2.1912,hugomanenti95
Buy,ING Groep NV,9.98,2021-03-23T12:19:59.08Z,10.7,2021-05-04T12:17:52.173Z,7.3,hugomanenti95
Buy,Samsung Electronics Co Ltd,2014.0,2021-01-13T15:28:54.473Z,1835.0,2021-05-04T11:57:27.27Z,-8.893,hugomanenti95
Buy,Samsung Electronics Co Ltd,2014.0,2021-01-13T15:28:54.473Z,1836.0,2021-05-04T11:57:15.313Z,-8.8367,hugomanenti95
Buy,Ams AG,20.82,2021-03-01T15:36:58.867Z,16.86,2021-05-04T11:56:57.12Z,-19.0501,hugomanenti95
Buy,Ferrexpo PLC,342.2,2021-03-01T15:07:47.743Z,446.4,2021-05-04T11:56:36.337Z,30.3214,hugomanenti95
Buy,Polymetal International PLC,1521.0,2021-04-15T14:13:25.313Z,1533.5,2021-05-04T11:51:12.9Z,0.823,hugomanenti95
Buy,Ferrexpo PLC,342.2,2021-03-01T15:07:47.743Z,446.0,2021-05-04T11:50:22.443Z,30.1942,hugomanenti95
Buy,Rio Tinto,6309.0,2021-03-01T15:15:20.5Z,6200.0,2021-05-04T10:00:37.58Z,-1.7231,hugomanenti95
Buy,ING Groep NV,9.36,2021-03-02T12:20:00.107Z,10.76,2021-05-04T08:20:07.16Z,14.9458,hugomanenti95
Buy,Ferrexpo PLC,342.2,2021-03-01T15:08:06.09Z,447.4,2021-05-04T08:14:02.197Z,30.6421,hugomanenti95
Buy,DXC Technology Co,26.29,2021-03-01T15:30:34.603Z,33.76,2021-05-03T19:39:19.22Z,28.4191,hugomanenti95
Buy,WESCO International Inc,84.1,2021-03-01T15:00:59.83Z,91.57,2021-05-03T19:38:54.047Z,8.885,hugomanenti95
Buy,Ally Financial Inc,42.9,2021-03-01T14:53:01.367Z,51.63,2021-05-03T19:38:18.77Z,20.3465,hugomanenti95
Buy,Goldman Sachs Group Inc,336.0,2021-04-14T13:42:02.13Z,351.79,2021-05-03T19:37:40.01Z,4.701,hugomanenti95
Buy,Taylor Morrison Home Corp,29.78,2021-01-25T17:25:57.817Z,31.81,2021-05-03T19:37:04.293Z,6.8147,hugomanenti95
Buy,Amazon,3105.39,2021-03-01T15:35:18.727Z,3374.02,2021-05-03T19:36:21.767Z,8.6514,hugomanenti95
Buy,360 Finance Inc.,24.73,2021-04-07T13:39:37.12Z,24.96,2021-05-03T19:34:29.92Z,0.932,hugomanenti95
Buy,Laboratory Corp Of America Holdings,259.22,2021-04-15T15:04:16.117Z,267.76,2021-05-03T19:17:59.85Z,3.2951,hugomanenti95
Buy,D.R. Horton Inc,91.55,2021-04-08T16:05:51.333Z,100.45,2021-05-03T17:35:55.263Z,9.722,hugomanenti95
Buy,Amazon,3174.63,2020-12-14T18:34:36.877Z,3396.0,2021-05-03T17:31:56.967Z,6.975,hugomanenti95
Buy,Microsoft,227.63,2021-03-03T19:35:45.32Z,252.22,2021-05-03T17:07:42.557Z,10.8,hugomanenti95
Buy,Amazon,3045.36,2021-03-18T18:48:10.63Z,3404.32,2021-05-03T17:06:26.33Z,11.7846,hugomanenti95
Buy,"Micron Technology, Inc.",89.89,2021-04-14T18:06:54.69Z,84.2,2021-05-03T16:03:57.607Z,-6.33,hugomanenti95
Buy,Meta Platforms Inc,261.2,2021-03-01T16:02:02Z,322.92,2021-05-03T16:03:22.407Z,23.6333,hugomanenti95
Buy,DXC Technology Co,29.0,2021-03-10T16:01:57.96Z,33.17,2021-05-03T16:01:31.073Z,14.3833,hugomanenti95
Buy,Builders FirstSource Inc,43.38,2021-03-23T15:00:59.047Z,49.33,2021-05-03T15:32:56.343Z,13.7153,hugomanenti95
Buy,Novavax Inc,192.0,2021-03-25T13:31:42.053Z,207.47,2021-05-03T15:31:37.74Z,8.0538,hugomanenti95
Buy,360 Finance Inc.,24.9,2021-04-07T13:56:15.807Z,25.4,2021-05-03T15:29:23.69Z,2.0074,hugomanenti95
Buy,Qorvo Inc.,177.99,2021-03-23T17:50:39.073Z,183.28,2021-05-03T15:29:03.863Z,2.9714,hugomanenti95
Buy,Cloudflare,67.13,2021-03-25T16:57:16.617Z,82.82,2021-05-03T15:28:52.507Z,23.3733,hugomanenti95
Buy,PayPal Holdings,256.03,2021-04-07T19:31:14.207Z,259.01,2021-05-03T15:28:40.333Z,1.164,hugomanenti95
Buy,Ally Financial Inc,48.21,2021-04-16T14:27:55.117Z,51.79,2021-05-03T15:28:28.533Z,7.425,hugomanenti95
Buy,Microsoft,250.92,2021-04-29T17:13:36.003Z,252.06,2021-05-03T15:19:33.933Z,0.4538,hugomanenti95
Buy,360 Finance Inc.,25.91,2021-04-09T13:50:03.84Z,25.63,2021-05-03T15:18:23.143Z,-1.08,hugomanenti95
Buy,CVS Health Corp,76.12,2021-04-29T14:04:31.513Z,77.98,2021-05-03T15:18:05.837Z,2.4416,hugomanenti95
Buy,Summit Materials Inc,28.68,2021-04-07T18:09:01.23Z,28.94,2021-05-03T15:11:45.003Z,0.9076,hugomanenti95
Buy,PayPal Holdings,261.47,2021-04-08T13:53:38.637Z,261.94,2021-05-03T15:01:21.433Z,0.18,hugomanenti95
Buy,Applied Materials Inc,130.86,2021-04-21T13:54:11.947Z,132.6,2021-05-03T14:57:14.88Z,1.3266,hugomanenti95
Buy,Ams AG,15.94,2021-04-26T15:04:23.907Z,15.95,2021-05-03T14:57:07.77Z,0.0666,hugomanenti95
Buy,Group 1 Automotive Inc,157.57,2021-04-20T18:14:27.863Z,167.93,2021-05-03T14:54:19.077Z,6.575,hugomanenti95
Buy,Cloudflare,71.79,2021-04-20T18:22:05.11Z,83.67,2021-05-03T14:54:12.68Z,16.55,hugomanenti95
Buy,Banco Sabadell,0.4508,2021-04-21T13:49:28.557Z,0.5476,2021-05-03T14:54:07.023Z,21.5866,hugomanenti95
Buy,Goldman Sachs Group Inc,349.68,2021-04-30T18:00:06.1Z,351.85,2021-05-03T14:53:49.017Z,0.624,hugomanenti95
Buy,Siemens Gamesa Renewable Energy SA,31.23,2021-03-02T12:33:10.15Z,28.95,2021-05-03T08:04:52.433Z,-7.3076,hugomanenti95
Buy,Siemens Gamesa Renewable Energy SA,31.15,2021-03-01T15:46:52.44Z,28.96,2021-05-03T08:04:44.39Z,-7.025,hugomanenti95
Buy,Direxion Daily S&P 500 Bull 3X,99.34,2021-04-29T15:02:19.483Z,98.35,2021-04-29T16:07:17.88Z,-0.9966,hugomanenti95
Buy,Citigroup,68.77,2021-03-01T15:12:11.393Z,73.85,2021-04-29T13:49:39.82Z,7.3833,hugomanenti95
Buy,Novavax Inc,209.99,2021-03-12T14:30:18.24Z,248.44,2021-04-29T13:33:42.703Z,18.3076,hugomanenti95
Buy,Crowdstrike Holdings,207.94,2021-03-03T19:36:43.073Z,217.95,2021-04-29T13:33:04.21Z,4.8166,hugomanenti95
Buy,Qorvo Inc.,184.24,2021-04-20T17:54:55.84Z,198.5,2021-04-29T13:32:22.45Z,7.7416,hugomanenti95
Buy,"Micron Technology, Inc.",87.08,2021-03-23T16:05:14.997Z,87.09,2021-04-29T13:31:53.073Z,0.0133,hugomanenti95
Buy,Direxion Daily S&P 500 Bull 3X,99.65,2021-04-28T18:40:42.57Z,100.98,2021-04-29T13:31:43.15Z,1.3333,hugomanenti95
Buy,Direxion Daily Small Cap Bull 3X Shares,99.2,2021-04-27T15:26:26.217Z,97.81,2021-04-28T14:37:09.593Z,-1.4,hugomanenti95
Buy,Palantir Technologies Inc.,24.79,2021-03-17T16:21:30.967Z,23.64,2021-04-26T13:32:04.56Z,-4.6384,hugomanenti95
Buy,Palantir Technologies Inc.,21.85,2021-03-24T19:50:59.84Z,23.66,2021-04-26T13:32:01.843Z,8.2846,hugomanenti95
Buy,Aviva,369.9,2021-03-01T15:58:03.247Z,400.2,2021-04-23T14:39:25.563Z,8.15,hugomanenti95
Buy,Aviva,368.8,2021-03-01T15:43:05.343Z,400.2,2021-04-23T14:39:22.51Z,8.4747,hugomanenti95
Buy,Ally Financial Inc,46.79,2021-04-20T17:59:42.323Z,48.05,2021-04-23T13:55:12.57Z,2.6916,hugomanenti95
Buy,VanEck Vectors Gold Miners ETF,36.35,2021-04-22T17:00:28.387Z,36.38,2021-04-23T13:54:08.28Z,0.08,hugomanenti95
Buy,"Micron Technology, Inc.",84.94,2021-04-22T17:11:18.703Z,85.1,2021-04-23T13:52:46.483Z,0.1916,hugomanenti95
Buy,PayPal Holdings,266.33,2021-04-09T13:50:16.48Z,266.34,2021-04-22T16:55:59.543Z,0.0066,hugomanenti95
Buy,Direxion Daily S&P 500 Bull 3X,97.97,2021-04-22T15:45:37.843Z,98.27,2021-04-22T16:55:13.337Z,0.306,hugomanenti95
Buy,Amazon,3355.67,2021-04-09T16:43:09.097Z,3355.82,2021-04-22T16:55:12.163Z,0.0066,hugomanenti95
Buy,Meta Platforms Inc,301.58,2021-04-20T17:50:58.973Z,302.19,2021-04-22T14:29:31.037Z,0.2,hugomanenti95
Buy,PayPal Holdings,263.47,2021-04-20T17:51:20.73Z,264.16,2021-04-21T14:39:28.49Z,0.2583,hugomanenti95
Buy,Qorvo Inc.,185.0,2021-04-20T16:12:18.713Z,184.12,2021-04-20T17:21:21.71Z,-0.4769,hugomanenti95
Buy,Goldman Sachs Group Inc,333.04,2021-04-20T16:12:32.667Z,330.62,2021-04-20T17:21:18.557Z,-0.723,hugomanenti95
Buy,Cloudflare,71.88,2021-04-20T16:13:54.317Z,71.3,2021-04-20T17:21:13.503Z,-0.8083,hugomanenti95
Buy,PayPal Holdings,262.8,2021-04-20T15:38:10.463Z,263.16,2021-04-20T17:21:09.767Z,0.1384,hugomanenti95
Buy,Meta Platforms Inc,297.94,2021-04-20T15:40:05.603Z,300.36,2021-04-20T17:21:06.42Z,0.8153,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,36.08,2021-04-20T15:43:41.02Z,35.87,2021-04-20T15:50:02.637Z,-0.5814,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,36.09,2021-04-20T15:27:48.693Z,36.11,2021-04-20T15:41:13.61Z,0.056,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,35.68,2021-04-20T14:57:10.617Z,35.73,2021-04-20T15:14:51.99Z,0.14,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,35.68,2021-04-20T14:57:10.617Z,35.69,2021-04-20T15:14:38.523Z,0.0285,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,35.17,2021-04-20T14:41:25.953Z,35.69,2021-04-20T14:56:05.777Z,1.48,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,35.09,2021-04-20T14:40:43.063Z,35.7,2021-04-20T14:56:03.27Z,1.74,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,35.56,2021-04-20T14:49:02.94Z,35.75,2021-04-20T14:56:00.107Z,0.535,hugomanenti95
Buy,Direxion Daily Small Cap Bear 3x Shares,34.07,2021-04-19T14:49:43.977Z,33.81,2021-04-19T14:53:35.42Z,-0.764,hugomanenti95
Sell,SPX500,4163.31,2021-04-19T14:08:11.317Z,4164.84,2021-04-19T14:53:22.177Z,-0.184,hugomanenti95
Buy,Xinyi Solar Holdings Ltd,13.02,2021-03-26T06:52:22.597Z,13.08,2021-04-19T01:30:01.94Z,0.46,hugomanenti95
Buy,Ally Financial Inc,44.0,2021-03-23T17:49:32.547Z,48.19,2021-04-16T14:27:23.01Z,9.524,hugomanenti95
Buy,Vistra Energy Corp,16.3,2021-03-03T15:13:35.9Z,17.9,2021-04-16T13:38:03.363Z,9.8153,hugomanenti95
Buy,Vistra Energy Corp,17.88,2021-03-01T15:16:58.633Z,17.9,2021-04-16T13:38:00.24Z,0.1123,hugomanenti95
Buy,Taylor Morrison Home Corp,28.86,2021-03-23T19:03:09.55Z,31.69,2021-04-15T18:59:19.893Z,9.8076,hugomanenti95
Buy,Laboratory Corp Of America Holdings,246.04,2021-03-01T15:38:57.713Z,259.13,2021-04-15T15:04:07.51Z,5.3166,hugomanenti95
Buy,Laboratory Corp Of America Holdings,244.72,2021-03-02T15:04:14.14Z,259.13,2021-04-15T15:04:03.82Z,5.8857,hugomanenti95
Buy,Canadian Solar Inc.,42.74,2021-03-18T14:12:00.82Z,43.2,2021-04-15T13:30:06.607Z,1.0769,hugomanenti95
Buy,Lazard,42.5,2021-03-23T14:54:44.383Z,45.52,2021-04-14T18:39:17.283Z,7.105,hugomanenti95
Buy,"Micron Technology, Inc.",85.67,2021-03-23T19:03:17Z,89.84,2021-04-14T18:06:37.51Z,4.8692,hugomanenti95
Buy,Crowdstrike Holdings,202.98,2021-04-09T16:44:43.19Z,198.26,2021-04-12T13:58:17.143Z,-2.3266,hugomanenti95
Buy,Teladoc Health Inc,179.13,2021-04-09T14:08:32.52Z,179.54,2021-04-09T16:22:43.87Z,0.2307,hugomanenti95
Buy,Meritage Homes Corp,86.51,2021-03-01T16:02:42.81Z,92.09,2021-04-08T16:05:04.107Z,6.45,hugomanenti95
Buy,Meritage Homes Corp,86.46,2021-03-01T15:44:38.923Z,92.09,2021-04-08T16:05:00.92Z,6.5111,hugomanenti95
Buy,Meritage Homes Corp,83.63,2021-03-03T18:58:39.977Z,92.09,2021-04-08T16:04:57.367Z,10.1142,hugomanenti95
Buy,ORBCOMM Inc.,7.91,2021-03-02T15:11:21.703Z,11.49,2021-04-08T13:44:00.05Z,45.2603,hugomanenti95
Buy,ORBCOMM Inc.,7.87,2021-03-01T15:50:23.337Z,11.49,2021-04-08T13:43:57.07Z,46.0,hugomanenti95
Buy,ORBCOMM Inc.,7.76,2021-03-01T15:16:01.77Z,11.49,2021-04-08T13:43:53.68Z,48.0657,hugomanenti95
Buy,ORBCOMM Inc.,7.49,2021-01-08T18:35:01.217Z,11.49,2021-04-08T13:43:50.19Z,53.4733,hugomanenti95
Buy,Microsoft,250.33,2021-04-07T18:11:19.387Z,250.47,2021-04-07T18:14:05.033Z,0.0538,hugomanenti95
Buy,Nio Inc.,37.74,2021-03-25T18:07:23.22Z,38.53,2021-04-07T14:51:14.62Z,2.0933,hugomanenti95
Buy,Martin Marietta Materials Inc,348.98,2021-03-01T15:14:58.89Z,339.01,2021-04-07T13:46:15.983Z,-2.856,hugomanenti95
Buy,Martin Marietta Materials Inc,266.08,2020-12-14T14:47:13.673Z,339.03,2021-04-07T13:46:08.22Z,27.416,hugomanenti95
Buy,NVIDIA Corporation,547.24,2021-03-01T15:41:35.36Z,550.76,2021-04-07T13:38:54.107Z,0.645,hugomanenti95
Buy,NVIDIA Corporation,547.09,2021-03-01T15:51:07.11Z,550.76,2021-04-07T13:38:49.85Z,0.6666,hugomanenti95
Buy,NVIDIA Corporation,524.81,2021-01-08T19:20:22.693Z,550.74,2021-04-07T13:38:46.16Z,4.94,hugomanenti95
Buy,Crowdstrike Holdings,181.27,2021-03-24T19:54:08.523Z,186.02,2021-04-01T17:53:33.17Z,2.623,hugomanenti95
Buy,BioNano Genomics Inc,7.71,2021-03-25T16:56:08.823Z,7.96,2021-04-01T15:45:02.337Z,3.24,hugomanenti95
Buy,Vistra Energy Corp,16.82,2021-03-04T15:16:41.75Z,17.46,2021-04-01T15:21:27.05Z,3.8083,hugomanenti95
Buy,Goldman Sachs Group Inc,250.74,2020-12-22T18:55:50.9Z,327.23,2021-04-01T15:20:40.117Z,30.5054,hugomanenti95
Buy,WESCO International Inc,81.64,2021-03-24T19:51:17.47Z,82.37,2021-03-25T18:05:17.387Z,0.8923,hugomanenti95
Buy,ORBCOMM Inc.,6.95,2021-03-25T13:31:56.343Z,7.14,2021-03-25T18:04:16.973Z,2.7307,hugomanenti95
Buy,Upwork Inc,43.09,2021-03-25T14:08:58.487Z,42.49,2021-03-25T18:04:09.95Z,-1.39,hugomanenti95
Buy,WESCO International Inc,83.76,2021-03-23T19:05:42.08Z,85.27,2021-03-24T15:08:57.98Z,1.8,hugomanenti95
Buy,Summit Materials Inc,27.05,2021-03-23T13:47:09.703Z,27.29,2021-03-24T15:06:05.667Z,0.8846,hugomanenti95
Buy,DXC Technology Co,24.08,2020-12-30T14:38:11.1Z,26.74,2021-03-23T17:53:04.983Z,11.0458,hugomanenti95
Buy,Summit Materials Inc,23.93,2021-01-08T18:22:39.92Z,26.1,2021-03-23T17:51:38.713Z,9.07,hugomanenti95
Buy,Qorvo Inc.,164.17,2020-12-22T18:58:54.33Z,177.79,2021-03-23T17:50:28.417Z,8.2933,hugomanenti95
Buy,Ally Financial Inc,34.27,2020-12-14T14:45:00.563Z,43.95,2021-03-23T17:49:22.18Z,28.2451,hugomanenti95
Buy,Builders FirstSource Inc,40.77,2020-12-22T18:54:32.483Z,42.55,2021-03-23T17:48:39.833Z,4.3666,hugomanenti95
Buy,iPath Series B S&P 500 VIX Short-Term FuturesTM ETN,12.2,2021-03-23T16:08:24.27Z,12.14,2021-03-23T16:12:45.583Z,-0.4916,hugomanenti95
Buy,Teladoc Health Inc,193.29,2021-03-09T15:18:22.673Z,194.9,2021-03-23T15:55:22.183Z,0.832,hugomanenti95
Buy,Lazard,40.64,2021-03-08T16:15:55.34Z,42.43,2021-03-23T14:55:02.157Z,4.408,hugomanenti95
Buy,Lazard,40.4,2021-03-08T14:37:49.313Z,42.43,2021-03-23T14:54:57.357Z,5.024,hugomanenti95
Buy,Group 1 Automotive Inc,154.85,2021-03-03T19:01:57.197Z,155.04,2021-03-23T13:51:04.09Z,0.125,hugomanenti95
Buy,Salesforce.com Inc,205.9,2021-03-05T16:05:37.557Z,215.2,2021-03-23T13:44:57.683Z,4.5166,hugomanenti95
Buy,Salesforce.com Inc,205.05,2021-03-04T20:49:37.4Z,215.2,2021-03-23T13:44:54.63Z,4.95,hugomanenti95
Buy,Salesforce.com Inc,204.55,2021-03-04T20:38:17.723Z,215.27,2021-03-23T13:44:51.383Z,5.2409,hugomanenti95
Buy,Salesforce.com Inc,215.27,2021-03-09T15:11:47.653Z,215.37,2021-03-23T13:44:28.29Z,0.048,hugomanenti95
Buy,Taylor Morrison Home Corp,28.01,2021-03-01T15:05:49.82Z,29.8,2021-03-22T16:01:43.373Z,6.3907,hugomanenti95
Buy,"Micron Technology, Inc.",93.79,2021-03-01T15:02:36.863Z,91.56,2021-03-22T16:00:14.587Z,-2.375,hugomanenti95
Buy,"Micron Technology, Inc.",92.02,2021-03-02T20:36:41.27Z,91.55,2021-03-22T16:00:10.573Z,-0.5083,hugomanenti95
Buy,"Micron Technology, Inc.",71.27,2020-12-14T15:58:12.077Z,91.5,2021-03-22T15:59:34.98Z,28.385,hugomanenti95
Buy,FedEx Corporation,261.19,2021-03-01T15:43:59.25Z,272.25,2021-03-22T15:36:30.683Z,4.235,hugomanenti95
Buy,FedEx Corporation,252.89,2021-01-15T15:52:22.667Z,272.33,2021-03-22T15:36:07.403Z,7.6866,hugomanenti95
Buy,Amazon,3168.4,2021-01-13T15:44:51.833Z,3047.38,2021-03-18T19:10:22.573Z,-3.8181,hugomanenti95
Buy,Cloudflare,66.81,2021-03-04T20:39:12.097Z,69.43,2021-03-18T19:07:58.98Z,3.92,hugomanenti95
Buy,Teladoc Health Inc,184.38,2021-03-18T18:52:14.7Z,184.66,2021-03-18T19:04:10.677Z,0.1538,hugomanenti95
Buy,Teladoc Health Inc,186.52,2021-03-17T13:33:14.133Z,186.53,2021-03-18T13:44:40.797Z,0.0076,hugomanenti95
Buy,Bristol-Myers Squibb Co,61.94,2021-03-01T15:42:15.47Z,62.41,2021-03-17T16:23:17.907Z,0.76,hugomanenti95
Buy,Bristol-Myers Squibb Co,61.92,2021-03-01T15:42:01.547Z,62.41,2021-03-17T16:23:14.387Z,0.79,hugomanenti95
Buy,Enphase Energy Inc.,157.98,2021-03-12T14:35:02.65Z,173.18,2021-03-16T14:33:52.403Z,9.623,hugomanenti95
Buy,Corsair Gaming Inc,33.42,2021-03-09T15:10:39.507Z,33.5,2021-03-12T14:57:19.03Z,0.24,hugomanenti95
Buy,Corsair Gaming Inc,32.6,2021-03-04T20:47:24.143Z,32.68,2021-03-12T14:31:16.427Z,0.245,hugomanenti95
Buy,Novavax Inc,209.99,2021-03-12T14:30:18.79Z,210.0,2021-03-12T14:30:59.617Z,0.0076,hugomanenti95
Buy,Taylor Morrison Home Corp,28.01,2021-03-01T15:05:49.82Z,29.86,2021-03-11T19:09:27.473Z,6.6007,hugomanenti95
Buy,Taylor Morrison Home Corp,27.08,2021-02-25T17:58:36.7Z,29.85,2021-03-11T19:06:58.05Z,10.2333,hugomanenti95
Buy,Advanced Micro Devices Inc,78.13,2021-03-10T17:29:02.863Z,77.62,2021-03-10T18:37:32.78Z,-0.656,hugomanenti95
Buy,DXC Technology Co,28.47,2021-01-11T20:14:37.02Z,29.0,2021-03-10T16:00:51.73Z,1.8545,hugomanenti95
Buy,"Micron Technology, Inc.",84.9,2021-03-04T15:10:57.953Z,88.28,2021-03-10T15:11:54.313Z,3.9833,hugomanenti95
Buy,Teladoc Health Inc,287.87,2021-01-25T16:17:43.813Z,193.51,2021-03-09T15:19:19.093Z,-32.78,hugomanenti95
Buy,"Square, Inc.",200.9,2021-03-05T16:45:19.97Z,210.7,2021-03-08T17:13:59.823Z,4.88,hugomanenti95
Buy,Upwork Inc,41.5,2021-03-05T16:45:28.557Z,42.87,2021-03-08T15:24:42.903Z,3.3,hugomanenti95
Buy,Crowdstrike Holdings,198.79,2021-03-04T15:15:09.073Z,187.64,2021-03-08T14:50:54.02Z,-5.6083,hugomanenti95
